Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PIDD1,394.7165686315009,1.8469183342263114,0.373730946493072,4.941839447755093,7.738893395847556e-07,5.934589827328454e-05
TRIP10,249.3882781934425,2.773387272955959,0.5612715640569474,4.941257406503079,7.762035189828782e-07,5.934589827328454e-05
TRNL1,7193.358121607301,2.3524162764029555,0.4763287376676004,4.938640250684512,7.866918869725845e-07,5.964575846665687e-05
TMX4,772.0502496256059,-1.0963917877064755,0.22200898147152956,-4.938501949062258,7.872499176499742e-07,5.964575846665687e-05
LGALS1,1224.9998559581497,1.008320145013583,0.20453730410194024,4.929761587700608,8.233002793034632e-07,6.209612557052788e-05
BAIAP2L2,119.10153151494818,1.3917051194594745,0.28286117987382126,4.920099393208663,8.650027464246726e-07,6.494890576742026e-05
MBTPS2,102.67269104423163,-1.6839741660675738,0.34259855858480054,-4.915298456081373,8.86473060648793e-07,6.626386128349728e-05
CEP68,307.47898059610606,-1.358887359654279,0.2772571169545663,-4.901181165628862,9.526215625234643e-07,7.08919797461906e-05
MTLN,172.3013398095653,1.2702527980743636,0.2594396773141655,4.89613929228013,9.77377992516813e-07,7.241246507390053e-05
ZNF444,504.3125773015367,1.5038138108292118,0.30737733231720393,4.892403091316188,9.96121672287803e-07,7.347604088452412e-05
PCDHGA3,23.70070139996041,-2.939024849116945,0.6011494961363592,-4.889008255028602,1.0134524635035117e-06,7.442652653027543e-05
FAM50A,972.7301172095898,1.5348434709516219,0.3140940265038706,4.886573259720073,1.026061584571092e-06,7.50234723670671e-05
TAFAZZIN,358.45326042214316,1.7303806918763693,0.354400858061722,4.882552207520356,1.0472150060754513e-06,7.623725244229285e-05
CAPS,45.03600422827734,3.3017432994495515,0.6766970330369504,4.879204634061493,1.0651450641293557e-06,7.720687858780057e-05
FOXO4,1510.5245809418805,2.313254935681012,0.47443983232679426,4.875760376897784,1.083901199679685e-06,7.822776589412347e-05
NR2F6,363.87896166646124,1.1576184423213833,0.2375567654576197,4.8730182030025295,1.0990609189079802e-06,7.898144217251168e-05
PCYOX1L,153.13769822170295,-1.3193421005555932,0.2708608324910483,-4.870922415846877,1.110784534471979e-06,7.948280446666162e-05
KLHL17,155.86738165390744,1.6095439592100498,0.3307734383530374,4.866001234029467,1.1387880638474184e-06,8.113986102579222e-05
SNHG25,38.1835450955085,3.1516747556484224,0.6480834806549032,4.863069110268916,1.1557946909360993e-06,8.200265383489003e-05
CERS1,688.1468315948395,2.1537262630607645,0.44336963741527924,4.857631378676233,1.1879831126996696e-06,8.357810604640029e-05
USH1C,62.72703989294746,-2.058529876326961,0.42375248958311357,-4.857859073234322,1.1866181532673087e-06,8.357810604640029e-05
DDX39A,308.99995440812927,1.3220079299605738,0.2722142080476851,4.856498635548777,1.1947960435962093e-06,8.370571110449762e-05
CNTN1,1531.206090025168,-1.619899138609099,0.3338204552829379,-4.852605983165749,1.2184962833132913e-06,8.473593430507865e-05
LBX2-AS1,15.266087512334325,3.5997703983364326,0.7418501097865831,4.852422815401378,1.219622561366696e-06,8.473593430507865e-05
DDB2,107.3873588737352,1.3773510129263424,0.2840060443921224,4.849724293278269,1.236331987323165e-06,8.554191237908709e-05
LOC105369863,100.31324600747972,2.679410388920366,0.5529127434786352,4.845991380236473,1.2598098596042874e-06,8.680763905026415e-05
SCAI,94.63590616304627,-2.2791112044130095,0.47052250476129204,-4.8437878769884986,1.2738693054826325e-06,8.741667070082458e-05
THOC1,156.5434201301138,1.1842880737704489,0.24470310055993277,4.839693780179106,1.3003934090222103e-06,8.88726009823179e-05
OAS1,244.88901813083714,3.418401789468432,0.706978314647505,4.835228632398471,1.3299268928487189e-06,9.052152802381686e-05
ZRSR2,118.28870472619057,1.7887181857436494,0.37005905270885847,4.833602022839614,1.3408451211645495e-06,9.068481957803611e-05
FAM171B,973.887921237436,-1.1156491921282474,0.23082751580867264,-4.833259103533316,1.3431578628376107e-06,9.068481957803611e-05
BCL3,101.28822886871573,2.0502513800887825,0.4245789499425756,4.82890491948807,1.3728593579092245e-06,9.194862835532821e-05
LOC107984805,175.90719632704904,2.1961340627415256,0.45473666467674084,4.82946336491845,1.3690149815943897e-06,9.194862835532821e-05
ITGAV,441.1306098905397,-1.696731607053875,0.3515101921612524,-4.826976983573533,1.3862113514276444e-06,9.247299947531666e-05
ACLY,725.9628252970364,-1.2875727689576388,0.26703289327494084,-4.821775898716477,1.422857470053833e-06,9.454097412135468e-05
LOC107985467,70.57879398666235,2.761224311739491,0.5730046824755698,4.818851217428256,1.4438717298363367e-06,9.555805630189574e-05
CRY2,956.7799190959962,-0.9587744273982041,0.1991102327776424,-4.8152945934673355,1.469828876928074e-06,9.651299888346536e-05
DNAJB6,398.511090047677,1.346010020303051,0.27951775317656435,4.815472380578311,1.4685207559746923e-06,9.651299888346536e-05
SAP25,67.83064347917424,2.26117344893645,0.47040300933757695,4.806885593951964,1.5329965717833582e-06,0.00010026755702320528
LPAR1,1859.956761360873,1.399727777525056,0.2922773178872302,4.78904003787634,1.675810460694463e-06,0.00010918198581271629
SCARNA2,67.72222658361386,2.897673207813111,0.6059313289503782,4.782180866654629,1.7340354749887612e-06,0.00011253755811322409
RPL28,1981.8021503426144,1.0015480842410516,0.2094888570771181,4.780913401386101,1.7450052440901645e-06,0.00011281223091523442
CRMP1,417.7594683424843,-1.887509613158853,0.39514850520184025,-4.776709485955719,1.7818691242680038e-06,0.00011475237160285946
GPR75,60.78394717447125,-1.8358129791601687,0.3846117324183835,-4.773159070361269,1.8135843426353376e-06,0.00011634734188921876
RIPOR3,64.07073492062298,2.2949741290158756,0.48134977057288886,4.76778897450073,1.8625872636353044e-06,0.00011903496619202114
PCDHGB1,19.04514507175574,-3.302705882034089,0.692961359075169,-4.766075104738745,1.8784926077617732e-06,0.00011959498184168491
CXCR4,93.36273008283503,1.368284002582265,0.287625214939015,4.757176810358512,1.9631920860992333e-06,0.00012451397079411196
LINGO3,147.4263514344191,-1.4567382430677798,0.3064020690390424,-4.754335529249182,1.9910014598368507e-06,0.00012580123940946503
USP13,124.6052198595231,-1.2574636337784177,0.2648567583193197,-4.747712090708215,2.0573060857874905e-06,0.00012871265495170765
SAFB2,967.1693118759553,1.5173115377984685,0.3196329682199661,4.747043292337353,2.064117838637676e-06,0.00012871265495170765
STK38,205.44516849830006,1.4330950496332981,0.3018767250527765,4.7472856656396845,2.061646752482313e-06,0.00012871265495170765
SLC25A28,601.6492337165106,1.0789579170466383,0.22730791360456648,4.74667995467872,2.0678275311759054e-06,0.00012871265495170765
TBX6,32.7183661931775,2.448933167502011,0.5166976872498017,4.7395860827959435,2.1415523988413683e-06,0.0001328079754303699
UST,113.30316936589215,-1.8093142742371895,0.38183622002152245,-4.738456383564677,2.1535236812899356e-06,0.00013305756649268887
RPS19,956.6148761713266,1.1016147585939497,0.2327049126738917,4.73395574651117,2.2018575389706476e-06,0.000135543759678399
LMBR1,320.72924594094656,-1.1332273045661063,0.23948447222459296,-4.731944806439663,2.2237888635612666e-06,0.00013589460120974397
PLOD1,578.811757538133,1.1163995316002155,0.23591672893348603,4.732176207457384,2.2212545625439505e-06,0.00013589460120974397
LOC124902375,198.89805357204435,3.0295933789050684,0.6412606980236085,4.7244332737721155,2.307579657199658e-06,0.00014050223192782209
MEG3,8585.200787637608,1.391934589104775,0.295224908214183,4.714827747850256,2.419153145732503e-06,0.00014676195750777183
MIR29B2CHG,86.6517401866801,1.8577977690170893,0.39422240918042156,4.712562568118347,2.446209363156527e-06,0.00014786761580033535
TIMM44,287.80936707557356,1.1142665760586674,0.2366712180105321,4.708078090040849,2.50063309335037e-06,0.00015061367091747695
GATD1-DT,52.028193921848754,1.8859973674108041,0.40068389599558835,4.706945765126457,2.514557720739803e-06,0.00015090951425113716
LOC124903061,33.3932183535108,2.772624974523555,0.5892421674576307,4.705408281431114,2.5335839272160984e-06,0.00015150831884752267
GRM5,101.0231508922502,-1.8712123322417176,0.39780734680216606,-4.703815420413268,2.5534411316911495e-06,0.0001521523783239737
ROM1,305.29749125870103,2.1504947910075907,0.4573870757464623,4.701695576985755,2.5800997036870966e-06,0.0001531957072288537
IRF3,360.0060114630135,1.3468514591948657,0.2865426668823258,4.7003522157765625,2.5971315140440235e-06,0.0001536620850570782
PTOV1,1453.6729627362781,1.071475225962942,0.2280617639899969,4.698180033413837,2.6249000798526475e-06,0.0001547581934403265
KRI1,283.5145653108738,1.3785751619136029,0.2935941896377385,4.695512413289263,2.659392167797241e-06,0.00015623347997841965
ATOH8,180.20875948597572,2.03973049164301,0.43446523977366364,4.694807098274687,2.668584285345677e-06,0.00015623347997841965
TRIM21,48.584337407225206,1.888303339076479,0.4026855499121198,4.689275141580255,2.741745297032282e-06,0.00015995743293905411
GABRR2,14.79117185496832,3.148823871451835,0.6722305248278284,4.684142946734397,2.8113376572701787e-06,0.00016344804768518012
ITGA5,134.61116566823452,1.6627929627043454,0.3552818784434075,4.680207642420496,2.86584515012003e-06,0.00016574670219639078
DOCK4,554.3119823659102,-1.1237492313414112,0.2401244081935847,-4.679862575384097,2.8706726969035673e-06,0.00016574670219639078
SEMA3F,175.0269415850399,1.944544270654644,0.41569314097477145,4.6778358336508115,2.8991850457918987e-06,0.0001668177127379366
BOK,1106.6491382513607,1.3905634370447875,0.2973643369935152,4.676295251488454,2.921039627690197e-06,0.00016749961481522143
SERPINH1,179.9760168925262,1.4447922199513838,0.3095727269196552,4.667052664256038,3.055510335864851e-06,0.00017461250874990124
PBX1,645.8782626694156,-1.0496099930864966,0.2251073555968408,-4.662708556562277,3.1207456107707107e-06,0.00017773389288008428
PCDHGA9,37.91069234662166,-2.037093329876333,0.4380741849946534,-4.650110414292491,3.317573696945224e-06,0.00018830323383610452
TNIP2,148.92562627317466,1.799970357615623,0.3876584203057843,4.64318653570277,3.430763424257462e-06,0.00019406994181002347
RBM6,918.3177273441441,1.2932450921913623,0.278605631865188,4.64184834862613,3.4530626600506247e-06,0.00019467367400635574
MALAT1,892.8756401934585,2.1421611776113854,0.4617549116438193,4.639173560678375,3.4980519505205627e-06,0.0001964523047612776
ATF4,911.4128875737998,1.0209097355492125,0.2200909087358601,4.63858203600062,3.5080768707371e-06,0.0001964523047612776
SEC23B,320.2194556340983,-1.3295398642682046,0.2871470861892689,-4.630170140023143,3.6536539364894216e-06,0.00020392260504192958
SPTB,296.82272020978525,-2.214323629357642,0.47910113245895625,-4.621829253445438,3.803710341494633e-06,0.00021089180780790113
C1orf35,190.15131505689476,1.3445236803930007,0.29088467754033437,4.6221880497867325,3.7971355886918154e-06,0.00021089180780790113
RPS15,323.5412031061912,1.2659809222852703,0.27416262983232453,4.617627584983166,3.881520386350745e-06,0.00021449563481536926
GPD1,124.32368422131731,-1.6168950505260313,0.35035631120913535,-4.615001924600329,3.930916735653256e-06,0.0002158008846615676
ZNNT1,418.81468061366996,1.3993324237095275,0.30317285995778176,4.615625633192862,3.919128678931283e-06,0.0002158008846615676
SLC1A2,8844.443275958663,-1.9470659960515477,0.42219671648658946,-4.6117506840283395,3.992917351264843e-06,0.00021848826186136774
LOC124909415,60.91950279654545,3.355788516129047,0.7282090160725073,4.608276527840894,4.060204434669587e-06,0.00022001314904241927
NBEA,616.2909707983462,-1.5587839058135033,0.33822269529758736,-4.608750174029563,4.0509673431249395e-06,0.00022001314904241927
LOC112268106,159.4896489063108,2.265352844124344,0.4915039890617388,4.609022295930519,4.045669509661634e-06,0.00022001314904241927
UBALD2,339.01117008833927,1.373641390431427,0.2988064341154754,4.5970944183235884,4.284235050201967e-06,0.00023065990894077727
DOK3,71.92941614679266,1.4999863727532006,0.3262432246261002,4.597754863636785,4.270680504706041e-06,0.00023065990894077727
HMGCS1,742.3430365012787,-1.798037418051415,0.3916490309801858,-4.590940550909676,4.412530183233834e-06,0.00023680578650021574
KNOP1,222.11382372326298,1.1840904058002586,0.2581337810068011,4.587119133272453,4.494042605400361e-06,0.00024033844134314577
MRPS5,401.949252380098,1.023951047810134,0.223252530506849,4.586514856003932,4.507063460448386e-06,0.00024033844134314577
FAM174C,172.34407158823362,1.4168085671630362,0.30898979728027515,4.585292393579885,4.533515456737982e-06,0.00024098153272260561
MT1G,419.7453964318486,3.1899996834016697,0.6963484645920154,4.581039300877419,4.626708782275831e-06,0.00024438363359756
LOC105376434,36.62880434557707,2.822920896302421,0.6161958428108741,4.581207304848446,4.622992936906276e-06,0.00024438363359756
CALN1,482.5247078918301,-2.1709589724042577,0.4739817232877344,-4.580258828010463,4.644008522464425e-06,0.0002445260336482526
RAB3B,214.53988624144608,-2.0335443043363606,0.44428633563725817,-4.5771029654098285,4.714594392209801e-06,0.00024746447806633514
TRIM56,341.0735048088126,1.4176411279385932,0.3099449363203085,4.573848325347541,4.788465441996551e-06,0.00025055645425246955
LINC03107,15.683278094854053,3.4435717175556526,0.7538891091208294,4.567743022009534,4.930039271991692e-06,0.00025716067778887503
LOC112268133,95.5133023323644,2.5156605136467767,0.5518133023507475,4.558897915164348,5.14227580713166e-06,0.00026739834197084635
TNFRSF10B,90.01277569941796,1.3867917404053949,0.30437960365294287,4.556125718550547,5.210575724933962e-06,0.00027011108340029184
KCNA2,1311.3674893156347,-1.4400205457867692,0.31637813140534005,-4.551580538737778,5.3244408148589814e-06,0.0002751618426049345
CYP26B1,259.514756076918,-1.9286843325092842,0.4238573782952631,-4.550314401194036,5.356581736859736e-06,0.00027597109108301365
TM4SF1,268.09851920465263,1.676918457656426,0.36890348692759223,4.545683402514351,5.475729250002864e-06,0.0002809909293378071
DNAJB2,3558.4707826761346,1.1085261688613182,0.24388790766081173,4.545228090615326,5.487579663966969e-06,0.0002809909293378071
LOC119746555,156.71897165300422,1.5170901927105533,0.333858894402785,4.5441059625635,5.516890227288418e-06,0.0002816305181881624
NRXN3,825.5655197937176,-1.8828994918073112,0.4145379815763016,-4.542163988562618,5.5679700505109e-06,0.00028337413533663987
CDK10,577.6676471581644,1.3650621390483166,0.3007281018118574,4.539190487433502,5.6470604608385065e-06,0.0002865284253220605
ARHGAP20,139.70918145240594,-1.9397991945627633,0.4275447669376978,-4.5370668630951405,5.704202562281727e-06,0.000288553376745756
FN1,590.082853111881,-1.1307564271547168,0.2492620709623872,-4.53641592075733,5.721828545048281e-06,0.0002885731842117121
P2RY1,50.366977596459584,-2.209843813312149,0.4872270876438746,-4.535552044116591,5.745300802088126e-06,0.000288886836727218
DDIT4,837.4968939011151,1.281084031487586,0.2827761587924106,4.530382041252796,5.887712068382965e-06,0.0002934043180744178
NPTN-IT1,31.846771457876667,-1.9766797571041985,0.43624948590210955,-4.5310764160940415,5.86839048891142e-06,0.0002934043180744178
NOL3,329.9318451729547,1.501910922223239,0.3314952742527823,4.5307159373800125,5.8784135330842715e-06,0.0002934043180744178
ANOS1,69.95929887409422,-1.4894537215814372,0.32887496790762927,-4.528936121400941,5.928141616381725e-06,0.00029454244280325106
FAM168A,1778.840945138434,-0.8935386873595395,0.1974073455164907,-4.526370004225078,6.000548209240919e-06,0.000295131087786891
SLC49A4,67.0186958691647,-1.6055146920207428,0.354729926358184,-4.526019861091717,6.010493366897386e-06,0.000295131087786891
SLCO1C1,94.5948830008246,-1.981169119807079,0.43772577943438823,-4.526050812833247,6.009613605670925e-06,0.000295131087786891
CRB1,78.86758888855795,-1.425733076855718,0.3148971391003346,-4.527615210887773,5.965307887163707e-06,0.000295131087786891
CA12,36.51209059736848,-2.2232590332086346,0.49142452583991164,-4.5241108579364875,6.064993061951518e-06,0.00029521001113173325
PDLIM7,234.5133541121519,1.8686689980168882,0.4130195469585648,4.524408134621188,6.05647520049444e-06,0.00029521001113173325
PCDHGB5,22.569958086642078,-2.374822863610448,0.5248282019499817,-4.5249528413047795,6.040897431046535e-06,0.00029521001113173325
MEGF9,631.1459624705725,-1.0871325439070143,0.24036633958580106,-4.522815240188621,6.102250410252618e-06,0.0002961625532442604
TINAGL1,203.42151565976403,1.797900092484191,0.3977316950077826,4.520384256650732,6.172748652332117e-06,0.0002987182180192166
ELOVL5,494.52578308863673,-1.1251165298906811,0.24894305443599793,-4.519573893875972,6.196421791928575e-06,0.00029899967286470334
LOC101928156,23.329995244684568,2.760449090206968,0.611391382555346,4.515027802108545,6.330845975905481e-06,0.00030460829028896945
CRIM1,470.47843282323146,-1.1560349098627476,0.2563667376714744,-4.509301481006357,6.5041424866978606e-06,0.00031115817656362566
BLTP3A,135.11998733082712,-1.3545664299791829,0.30037392622978804,-4.5096005734629925,6.494979772358951e-06,0.00031115817656362566
LOC124901779,92.10934143820954,1.5307884623268282,0.3396309789240475,4.507210935752601,6.568532633599839e-06,0.0003133433345213553
LRP8,275.62349410185925,-1.1452433569129445,0.2542509877745293,-4.5043811508356875,6.656663899529029e-06,0.0003166453986753241
ZNF358,2225.5740778364016,1.9158421213640082,0.42551259455922086,4.502433408225171,6.717980754061034e-06,0.0003186568548045268
BAX,150.20957456709849,1.165024828189083,0.25900104473691654,4.4981472154773385,6.854822670470835e-06,0.00032331591773060187
